Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
4	57.19	92	
28	57.19	92	
15	57.19	92	
5	57.19	92	
31	57.19	92	
48	57.19	92	
6	57.19	92	
7	57.19	92	
25	57.19	92	
34	57.19	92	
8	57.19	92	
47	57.19	92	
18	57.19	92	
47	57.19	92	
35	39.91	64	
26	39.91	64	
44	39.91	64	
47	39.91	64	
10	39.91	64	
8	39.91	64	
13	53.79	86	
8	53.79	86	
46	53.79	86	
19	53.79	86	
8	53.79	86	
47	53.79	86	
11	53.79	86	
2	53.79	86	
17	53.79	86	
29	53.79	86	
49	53.79	86	
10	5.56	9	
45	5.56	9	
37	5.56	9	
35	5.56	9	
42	5.56	9	
41	5.56	9	
40	5.56	9	
47	5.56	9	
34	5.56	9	
26	5.56	9	
19	5.56	9	
29	5.56	9	
26	5.56	9	
43	5.56	9	
25	5.56	9	
45	5.56	9	
1	50.25	80	
10	50.25	80	
7	50.25	80	
7	50.25	80	
39	50.25	80	
1	50.25	80	
42	50.25	80	
42	50.25	80	
19	50.25	80	
13	50.25	80	
34	50.25	80	
6	1.95	3	
11	1.95	3	
7	1.95	3	
12	1.95	3	
3	1.95	3	
10	1.95	3	
26	1.95	3	
6	1.95	3	
44	1.95	3	
16	1.95	3	
48	1.95	3	
19	1.95	3	
31	15.48	25	
42	15.48	25	
37	15.48	25	
31	15.48	25	
38	15.48	25	
32	15.48	25	
17	15.48	25	
6	15.48	25	
11	15.48	25	
44	15.48	25	
1	15.48	25	
7	15.48	25	
31	15.48	25	
42	15.48	25	
6	15.48	25	
40	15.48	25	
6	29.02	46	
37	29.02	46	
13	29.02	46	
20	29.02	46	
8	29.02	46	
30	12.00	19	
16	12.00	19	
4	12.00	19	
17	12.00	19	
21	12.00	19	
49	12.00	19	
10	12.00	19	
16	12.00	19	
40	56.96	91	
34	56.96	91	
37	56.96	91	
24	56.96	91	
8	56.96	91	
35	56.96	91	
17	56.96	91	
48	56.96	91	
24	56.96	91	
31	56.96	91	
18	56.96	91	
46	56.96	91	
38	56.96	91	
14	56.96	91	
44	56.96	91	
18	56.96	91	
37	56.96	91	
35	39.50	63	
30	39.50	63	
39	39.50	63	
23	39.50	63	
20	39.50	63	
43	39.50	63	
4	39.50	63	
48	39.50	63	
38	39.50	63	
42	39.50	63	
18	39.50	63	
31	53.37	85	
31	53.37	85	
25	53.37	85	
40	53.37	85	
44	53.37	85	
2	53.37	85	
17	53.37	85	
1	53.37	85	
48	53.37	85	
4	5.07	8	
26	5.07	8	
25	5.07	8	
38	5.07	8	
17	5.07	8	
47	5.07	8	
20	5.07	8	
46	5.07	8	
34	5.07	8	
27	5.07	8	
48	5.07	8	
37	49.59	79	
22	49.59	79	
9	49.59	79	
39	49.59	79	
2	49.59	79	
37	49.59	79	
39	49.59	79	
16	49.59	79	
10	49.59	79	
25	49.59	79	
20	49.59	79	
12	49.59	79	
18	49.59	79	
48	49.59	79	
21	49.59	79	
18	49.59	79	
10	49.59	79	
22	49.59	79	
5	49.59	79	
12	1.11	2	
47	1.11	2	
12	1.11	2	
34	1.11	2	
7	1.11	2	
46	1.11	2	
17	1.11	2	
4	1.11	2	
18	45.98	74	
47	45.98	74	
5	45.98	74	
18	28.46	46	
30	28.46	46	
8	28.46	46	
36	42.08	67	
8	42.08	67	
30	42.08	67	
30	42.08	67	
12	42.08	67	
25	42.08	67	
5	42.08	67	
23	42.08	67	
39	42.08	67	
19	42.08	67	
4	42.08	67	
30	42.08	67	
10	24.81	40	
40	24.81	40	
2	24.81	40	
39	24.81	40	
29	24.81	40	
25	24.81	40	
19	24.81	40	
18	24.81	40	
4	24.81	40	
22	24.81	40	
22	24.81	40	
4	24.81	40	
2	24.81	40	
12	24.81	40	
26	24.81	40	
27	38.64	62	
2	38.64	62	
2	38.64	62	
34	38.64	62	
22	38.64	62	
41	38.64	62	
43	38.64	62	
40	38.64	62	
33	38.64	62	
22	38.64	62	
2	21.35	34	
32	21.35	34	
38	21.35	34	
20	21.35	34	
13	21.35	34	
2	21.35	34	
42	21.35	34	
22	21.35	34	
20	21.35	34	
2	4.35	7	
17	4.35	7	
33	4.35	7	
19	4.35	7	
23	4.35	7	
29	4.35	7	
25	4.35	7	
25	4.35	7	
19	4.35	7	
21	17.45	28	
45	17.45	28	
28	17.45	28	
12	17.45	28	
30	17.45	28	
19	17.45	28	
25	17.45	28	
2	17.45	28	
24	17.45	28	
42	17.45	28	
30	31.37	50	
3	31.37	50	
21	31.37	50	
7	31.37	50	
16	31.37	50	
41	31.37	50	
22	31.37	50	
33	31.37	50	
45	31.37	50	
40	31.37	50	
49	31.37	50	
5	31.37	50	
38	31.37	50	
30	31.37	50	
31	31.37	50	
30	31.37	50	
45	31.37	50	
10	45.43	73	
49	45.43	73	
22	45.43	73	
7	45.43	73	
16	45.43	73	
11	45.43	73	
40	45.43	73	
42	45.43	73	
4	45.43	73	
35	45.43	73	
27	27.81	44	
33	27.81	44	
38	27.81	44	
15	27.81	44	
49	27.81	44	
32	27.81	44	
30	27.81	44	
35	27.81	44	
18	27.81	44	
40	27.81	44	
17	27.81	44	
45	10.97	18	
33	10.97	18	
12	10.97	18	
1	10.97	18	
29	10.97	18	
48	10.97	18	
5	10.97	18	
38	10.97	18	
42	10.97	18	
19	10.97	18	
47	10.97	18	
1	10.97	18	
10	10.97	18	
49	10.97	18	
7	55.02	88	
37	55.02	88	
37	55.02	88	
20	55.02	88	
36	55.02	88	
18	55.02	88	
27	55.02	88	
4	55.02	88	
28	55.02	88	
48	55.02	88	
22	55.02	88	
11	55.02	88	
30	6.62	11	
25	6.62	11	
33	6.62	11	
49	6.62	11	
45	6.62	11	
1	6.62	11	
22	6.62	11	
14	6.62	11	
3	6.62	11	
36	6.62	11	
13	51.57	83	
22	51.57	83	
27	51.57	83	
1	51.57	83	
11	51.57	83	
29	51.57	83	
37	51.57	83	
29	51.57	83	
20	51.57	83	
37	51.57	83	
7	51.57	83	
19	51.57	83	
43	51.57	83	
30	51.57	83	
1	51.57	83	
20	34.29	55	
13	34.29	55	
3	34.29	55	
18	34.29	55	
43	34.29	55	
43	34.29	55	
20	34.29	55	
22	34.29	55	
28	34.29	55	
3	34.29	55	
23	34.29	55	
31	16.80	27	
25	16.80	27	
11	16.80	27	
1	16.80	27	
40	16.80	27	
29	16.80	27	
40	16.80	27	
25	16.80	27	
40	16.80	27	
48	16.80	27	
43	16.80	27	
27	16.80	27	
47	16.80	27	
21	16.80	27	
45	16.80	27	
35	16.80	27	
11	16.80	27	
35	61.27	98	
13	61.27	98	
28	61.27	98	
24	61.27	98	
40	61.27	98	
35	61.27	98	
2	61.27	98	
9	61.27	98	
45	61.27	98	
34	61.27	98	
49	61.27	98	
6	61.27	98	
8	61.27	98	
8	61.27	98	
14	61.27	98	
28	13.48	22	
20	13.48	22	
40	13.48	22	
37	13.48	22	
43	13.48	22	
24	13.48	22	
4	13.48	22	
47	27.18	43	
21	27.18	43	
44	27.18	43	
25	27.18	43	
8	27.18	43	
28	27.18	43	
29	27.18	43	
2	40.41	65	
19	40.41	65	
48	40.41	65	
34	40.41	65	
28	40.41	65	
20	40.41	65	
45	40.41	65	
34	40.41	65	
17	40.41	65	
25	40.41	65	
43	40.41	65	
20	40.41	65	
34	54.35	87	
46	54.35	87	
23	54.35	87	
10	54.35	87	
19	54.35	87	
43	54.35	87	
18	54.35	87	
26	54.35	87	
18	54.35	87	
34	54.35	87	
29	54.35	87	
37	54.35	87	
25	54.35	87	
23	54.35	87	
44	54.35	87	
15	54.35	87	
2	54.35	87	
6	6.16	10	
42	6.16	10	
24	6.16	10	
30	6.16	10	
5	6.16	10	
27	6.16	10	
25	6.16	10	
45	6.16	10	
33	6.16	10	
9	6.16	10	
32	6.16	10	
49	6.16	10	
15	6.16	10	
33	6.16	10	
44	6.16	10	
47	50.55	81	
38	50.55	81	
18	50.55	81	
22	50.55	81	
30	50.55	81	
44	50.55	81	
23	50.55	81	
27	50.55	81	
46	50.55	81	
48	50.55	81	
19	50.55	81	
28	2.80	4	
21	2.80	4	
4	2.80	4	
32	2.80	4	
13	2.80	4	
40	2.80	4	
31	2.80	4	
25	2.80	4	
30	2.80	4	
28	2.80	4	
47	2.80	4	
25	2.80	4	
38	2.80	4	
19	2.80	4	
5	2.80	4	
47	15.97	26	
11	15.97	26	
39	15.97	26	
23	15.97	26	
15	15.97	26	
12	15.97	26	
23	15.97	26	
23	15.97	26	
21	15.97	26	
3	15.97	26	
1	15.97	26	
47	15.97	26	
48	15.97	26	
23	15.97	26	
25	30.22	48	
47	30.22	48	
14	30.22	48	
38	30.22	48	
29	30.22	48	
20	30.22	48	
26	30.22	48	
29	30.22	48	
11	30.22	48	
47	30.22	48	
1	30.22	48	
35	30.22	48	
23	30.22	48	
23	30.22	48	
29	30.22	48	
3	12.93	21	
7	12.93	21	
37	12.93	21	
19	12.93	21	
47	12.93	21	
28	12.93	21	
10	12.93	21	
29	12.93	21	
12	12.93	21	
4	12.93	21	
37	12.93	21	
20	57.40	92	
21	57.40	92	
5	57.40	92	
17	57.40	92	
33	57.40	92	
9	57.40	92	
42	57.40	92	
37	57.40	92	
29	8.93	14	
12	8.93	14	
29	8.93	14	
4	8.93	14	
8	8.93	14	
10	8.93	14	
41	8.93	14	
12	8.93	14	
15	53.64	86	
5	53.64	86	
5	53.64	86	
3	53.64	86	
9	53.64	86	
16	53.64	86	
26	53.64	86	
26	53.64	86	
30	53.64	86	
36	53.64	86	
19	36.28	58	
2	36.28	58	
47	36.28	58	
11	36.28	58	
32	36.28	58	
14	36.28	58	
6	36.28	58	
30	36.28	58	
16	18.65	30	
40	18.65	30	
39	18.65	30	
44	18.65	30	
36	18.65	30	
22	18.65	30	
26	1.83	3	
41	1.83	3	
32	1.83	3	
15	1.83	3	
2	1.83	3	
26	1.83	3	
13	1.83	3	
4	1.83	3	
29	46.29	74	
47	46.29	74	
18	46.29	74	
13	46.29	74	
48	46.29	74	
31	46.29	74	
26	59.82	96	
44	59.82	96	
46	59.82	96	
44	59.82	96	
26	59.82	96	
9	59.82	96	
27	59.82	96	
12	59.82	96	
13	59.82	96	
11	59.82	96	
12	59.82	96	
27	59.82	96	
11	59.82	96	
49	11.53	18	
48	11.53	18	
42	11.53	18	
4	11.53	18	
1	11.53	18	
5	11.53	18	
18	11.53	18	
8	11.53	18	
23	11.53	18	
3	11.53	18	
44	56.48	90	
26	56.48	90	
34	56.48	90	
22	56.48	90	
12	56.48	90	
26	56.48	90	
18	56.48	90	
23	56.48	90	
34	56.48	90	
32	56.48	90	
19	56.48	90	
26	56.48	90	
26	56.48	90	
25	56.48	90	
45	8.14	13	
26	8.14	13	
44	8.14	13	
31	8.14	13	
33	8.14	13	
5	8.14	13	
48	8.14	13	
1	8.14	13	
44	8.14	13	
5	8.14	13	
40	8.14	13	
31	22.02	35	
18	22.02	35	
45	22.02	35	
44	22.02	35	
26	22.02	35	
48	22.02	35	
31	22.02	35	
35	22.02	35	
5	22.02	35	
37	22.02	35	
18	22.02	35	
7	22.02	35	
10	22.02	35	
10	22.02	35	
10	22.02	35	
37	22.02	35	
11	22.02	35	
44	22.02	35	
8	22.02	35	
44	22.02	35	
10	4.51	7	
8	4.51	7	
37	4.51	7	
18	4.51	7	
35	4.51	7	
19	18.31	29	
43	18.31	29	
36	18.31	29	
40	18.31	29	
6	18.31	29	
44	18.31	29	
11	31.96	51	
28	31.96	51	
44	31.96	51	
33	31.96	51	
23	31.96	51	
22	31.96	51	
45	31.96	51	
44	31.96	51	
24	31.96	51	
24	31.96	51	
42	31.96	51	
48	14.95	24	
22	14.95	24	
2	14.95	24	
43	14.95	24	
20	14.95	24	
4	14.95	24	
42	14.95	24	
17	14.95	24	
7	58.95	94	
12	58.95	94	
45	58.95	94	
44	58.95	94	
28	58.95	94	
15	58.95	94	
36	58.95	94	
39	58.95	94	
39	58.95	94	
24	58.95	94	
2	58.95	94	
12	11.15	18	
5	11.15	18	
40	11.15	18	
18	11.15	18	
2	11.15	18	
9	11.15	18	
23	11.15	18	
11	11.15	18	
12	24.57	39	
31	24.57	39	
8	24.57	39	
20	24.57	39	
43	24.57	39	
21	24.57	39	
11	24.57	39	
38	24.57	39	
45	24.57	39	
38	24.57	39	
35	38.36	61	
41	38.36	61	
34	38.36	61	
8	38.36	61	
24	38.36	61	
7	38.36	61	
25	38.36	61	
11	38.36	61	
29	38.36	61	
19	38.36	61	
21	38.36	61	
28	38.36	61	
1	38.36	61	
38	38.36	61	
17	38.36	61	
34	38.36	61	
45	38.36	61	
6	38.36	61	
15	38.36	61	
18	51.88	83	
35	51.88	83	
45	51.88	83	
4	51.88	83	
45	51.88	83	
23	51.88	83	
1	51.88	83	
28	51.88	83	
37	51.88	83	
31	3.61	6	
18	3.61	6	
45	3.61	6	
2	3.61	6	
23	3.61	6	
45	3.61	6	
14	17.58	28	
3	17.58	28	
41	17.58	28	
45	17.58	28	
48	17.58	28	
7	17.58	28	
9	17.58	28	
45	17.58	28	
3	17.58	28	
38	0.13	0	
30	0.13	0	
12	0.13	0	
25	0.13	0	
12	0.13	0	
16	0.13	0	
7	13.38	21	
37	13.38	21	
22	13.38	21	
4	13.38	21	
12	13.38	21	
16	13.38	21	
45	13.38	21	
16	13.38	21	
6	13.38	21	
5	13.38	21	
38	13.38	21	
46	27.51	44	
28	27.51	44	
16	27.51	44	
30	27.51	44	
12	27.51	44	
39	27.51	44	
26	27.51	44	
41	27.51	44	
23	27.51	44	
36	27.51	44	
5	9.77	16	
30	9.77	16	
28	9.77	16	
41	9.77	16	
10	9.77	16	
31	9.77	16	
36	9.77	16	
48	9.77	16	
8	9.77	16	
8	9.77	16	
38	9.77	16	
29	23.93	38	
9	23.93	38	
3	23.93	38	
3	23.93	38	
11	23.93	38	
15	23.93	38	
8	23.93	38	
15	23.93	38	
8	38.01	61	
16	38.01	61	
24	38.01	61	
7	38.01	61	
2	38.01	61	
7	38.01	61	
37	38.01	61	
6	38.01	61	
13	51.05	82	
2	51.05	82	
27	51.05	82	
22	51.05	82	
41	51.05	82	
18	51.05	82	
28	51.05	82	
42	51.05	82	
7	51.05	82	
49	51.05	82	
18	51.05	82	
26	3.16	5	
8	3.16	5	
5	3.16	5	
31	3.16	5	
9	3.16	5	
7	3.16	5	
27	3.16	5	
38	3.16	5	
21	3.16	5	
26	47.90	77	
29	47.90	77	
2	47.90	77	
10	47.90	77	
20	47.90	77	
39	47.90	77	
31	47.90	77	
42	47.90	77	
17	47.90	77	
32	47.90	77	
12	47.90	77	
32	47.90	77	
40	47.90	77	
11	30.46	49	
31	30.46	49	
32	30.46	49	
40	30.46	49	
14	30.46	49	
12	30.46	49	
49	30.46	49	
19	13.01	21	
35	13.01	21	
29	13.01	21	
9	13.01	21	
45	13.01	21	
42	13.01	21	
31	13.01	21	
31	13.01	21	
19	13.01	21	
28	26.90	43	
17	26.90	43	
7	26.90	43	
26	26.90	43	
37	26.90	43	
9	26.90	43	
43	26.90	43	
5	26.90	43	
40	26.90	43	
14	26.90	43	
7	26.90	43	
35	26.90	43	
19	26.90	43	
17	9.10	15	
30	9.10	15	
38	9.10	15	
37	9.10	15	
35	9.10	15	
25	9.10	15	
32	9.10	15	
1	9.10	15	
45	54.47	87	
11	54.47	87	
42	54.47	87	
20	54.47	87	
45	54.47	87	
17	54.47	87	
38	54.47	87	
5	54.47	87	
1	54.47	87	
12	54.47	87	
41	54.47	87	
25	54.47	87	
17	54.47	87	
24	54.47	87	
37	54.47	87	
39	36.62	59	
31	36.62	59	
48	36.62	59	
11	36.62	59	
20	36.62	59	
32	19.43	31	
40	19.43	31	
34	19.43	31	
45	19.43	31	
31	19.43	31	
42	19.43	31	
40	19.43	31	
24	19.43	31	
17	19.43	31	
7	19.43	31	
21	19.43	31	
13	19.43	31	
45	19.43	31	
34	19.43	31	
7	19.43	31	
39	19.43	31	
27	32.89	53	
14	32.89	53	
38	32.89	53	
44	32.89	53	
26	32.89	53	
7	32.89	53	
10	47.12	75	
27	47.12	75	
31	47.12	75	
39	47.12	75	
40	47.12	75	
7	47.12	75	
44	47.12	75	
2	60.47	97	
2	60.47	97	
47	60.47	97	
37	60.47	97	
21	60.47	97	
47	60.47	97	
28	60.47	97	
9	60.47	97	
24	60.47	97	
7	60.47	97	
40	60.47	97	
43	42.96	69	
48	42.96	69	
28	42.96	69	
35	42.96	69	
46	42.96	69	
22	42.96	69	
43	42.96	69	
37	42.96	69	
15	42.96	69	
44	42.96	69	
36	42.96	69	
17	42.96	69	
10	42.96	69	
27	57.03	91	
28	57.03	91	
40	57.03	91	
24	57.03	91	
44	57.03	91	
29	57.03	91	
22	57.03	91	
7	57.03	91	
10	57.03	91	
18	57.03	91	
31	57.03	91	
49	57.03	91	
24	57.03	91	
46	8.97	14	
9	8.97	14	
24	8.97	14	
14	8.97	14	
18	8.97	14	
15	8.97	14	
46	8.97	14	
27	8.97	14	
24	8.97	14	
11	8.97	14	
19	8.97	14	
28	8.97	14	
10	8.97	14	
29	22.06	35	
13	22.06	35	
41	22.06	35	
47	22.06	35	
38	22.06	35	
12	22.06	35	
25	22.06	35	
16	22.06	35	
45	22.06	35	
45	36.11	58	
12	36.11	58	
22	36.11	58	
25	36.11	58	
29	36.11	58	
45	36.11	58	
38	36.11	58	
24	36.11	58	
29	36.11	58	
40	36.11	58	
42	36.11	58	
44	36.11	58	
17	36.11	58	
8	49.69	80	
12	49.69	80	
12	49.69	80	
13	49.69	80	
41	49.69	80	
29	49.69	80	
43	49.69	80	
12	49.69	80	
15	49.69	80	
44	49.69	80	
38	49.69	80	
48	49.69	80	
4	32.07	51	
35	32.07	51	
39	32.07	51	
41	32.07	51	
31	32.07	51	
23	32.07	51	
24	32.07	51	
46	32.07	51	
19	32.07	51	
11	32.07	51	
10	32.07	51	
16	32.07	51	
20	32.07	51	
37	32.07	51	
10	32.07	51	
42	32.07	51	
7	32.07	51	
44	15.03	24	
44	15.03	24	
41	15.03	24	
15	15.03	24	
36	15.03	24	
7	15.03	24	
43	15.03	24	
4	15.03	24	
41	15.03	24	
42	15.03	24	
42	15.03	24	
18	15.03	24	
46	15.03	24	
43	15.03	24	
7	28.35	45	
41	28.35	45	
16	28.35	45	
37	28.35	45	
15	28.35	45	
45	28.35	45	
42	28.35	45	
26	28.35	45	
41	28.35	45	
18	28.35	45	
20	28.35	45	
5	42.34	68	
43	42.34	68	
33	42.34	68	
19	42.34	68	
45	42.34	68	
9	42.34	68	
45	42.34	68	
18	42.34	68	
17	42.34	68	
8	42.34	68	
16	42.34	68	
17	42.34	68	
38	42.34	68	
13	42.34	68	
23	42.34	68	
8	55.94	90	
46	55.94	90	
5	55.94	90	
13	55.94	90	
1	55.94	90	
42	55.94	90	
2	55.94	90	
17	55.94	90	
39	55.94	90	
42	55.94	90	
42	55.94	90	
43	55.94	90	
35	8.21	13	
13	8.21	13	
40	8.21	13	
28	8.21	13	
37	8.21	13	
26	8.21	13	
32	8.21	13	
4	8.21	13	
40	8.21	13	
13	8.21	13	
28	8.21	13	
17	8.21	13	
22	8.21	13	
48	8.21	13	
32	21.37	34	
2	21.37	34	
24	21.37	34	
21	21.37	34	
17	21.37	34	
48	21.37	34	
13	21.37	34	
7	21.37	34	
36	4.41	7	
31	4.41	7	
46	4.41	7	
4	4.41	7	
24	4.41	7	
40	4.41	7	
43	4.41	7	
17	4.41	7	
19	4.41	7	
39	4.41	7	
46	4.41	7	
37	4.41	7	
4	4.41	7	
19	4.41	7	
28	4.41	7	
48	49.19	79	
39	49.19	79	
34	49.19	79	
41	49.19	79	
8	49.19	79	
42	49.19	79	
4	49.19	79	
21	49.19	79	
3	49.19	79	
25	49.19	79	
47	49.19	79	
43	49.19	79	
37	49.19	79	
34	49.19	79	
43	49.19	79	
36	49.19	79	
21	31.24	50	
48	31.24	50	
47	31.24	50	
15	31.24	50	
28	31.24	50	
5	31.24	50	
42	31.24	50	
45	31.24	50	
14	31.24	50	
11	31.24	50	
1	31.24	50	
12	31.24	50	
6	31.24	50	
43	31.24	50	
19	31.24	50	
18	31.24	50	
10	14.34	23	
36	14.34	23	
1	14.34	23	
45	14.34	23	
10	14.34	23	
14	14.34	23	
21	14.34	23	
49	14.34	23	
26	14.34	23	
13	14.34	23	
35	14.34	23	
44	14.34	23	
43	14.34	23	
22	59.48	95	
47	59.48	95	
43	59.48	95	
14	59.48	95	
45	59.48	95	
35	59.48	95	
32	59.48	95	
42	59.48	95	
20	59.48	95	
7	59.48	95	
25	59.48	95	
11	59.48	95	
17	59.48	95	
45	10.76	17	
29	10.76	17	
15	10.76	17	
6	10.76	17	
12	10.76	17	
36	10.76	17	
31	10.76	17	
28	10.76	17	
2	10.76	17	
27	10.76	17	
35	10.76	17	
40	10.76	17	
48	10.76	17	
5	10.76	17	
12	10.76	17	
12	10.76	17	
5	10.76	17	
29	55.20	88	
7	55.20	88	
3	55.20	88	
2	55.20	88	
39	55.20	88	
5	55.20	88	
22	55.20	88	
39	55.20	88	
7	55.20	88	
3	7.12	11	
47	7.12	11	
40	7.12	11	
2	7.12	11	
9	7.12	11	
1	7.12	11	
48	7.12	11	
23	7.12	11	
30	7.12	11	
35	7.12	11	
43	7.12	11	
42	7.12	11	
20	7.12	11	
4	7.12	11	
49	7.12	11	
26	7.12	11	
13	20.55	33	
22	20.55	33	
28	20.55	33	
2	20.55	33	
11	20.55	33	
47	20.55	33	
9	20.55	33	
44	20.55	33	
1	20.55	33	
33	20.55	33	
8	20.55	33	
33	20.55	33	
13	20.55	33	
9	20.55	33	
27	20.55	33	
7	3.49	6	
3	3.49	6	
3	3.49	6	
43	3.49	6	
47	47.84	77	
17	47.84	77	
34	47.84	77	
30	47.84	77	
46	47.84	77	
37	47.84	77	
1	47.84	77	
13	47.84	77	
4	47.84	77	
44	47.84	77	
36	47.84	77	
18	47.84	77	
48	61.76	99	
39	61.76	99	
30	61.76	99	
8	61.76	99	
9	61.76	99	
8	61.76	99	
47	61.76	99	
19	61.76	99	
4	44.23	71	
48	44.23	71	
4	44.23	71	
11	44.23	71	
28	44.23	71	
46	44.23	71	
11	44.23	71	
36	44.23	71	
36	58.26	93	
34	58.26	93	
2	58.26	93	
26	58.26	93	
42	58.26	93	
3	58.26	93	
8	58.26	93	
22	58.26	93	
20	58.26	93	
7	58.26	93	
22	58.26	93	
38	40.62	65	
41	40.62	65	
37	40.62	65	
46	40.62	65	
28	40.62	65	
22	40.62	65	
10	40.62	65	
8	40.62	65	
6	40.62	65	
22	40.62	65	
19	40.62	65	
42	40.62	65	
28	40.62	65	
20	40.62	65	
38	54.49	87	
45	54.49	87	
35	54.49	87	
6	54.49	87	
33	54.49	87	
31	54.49	87	
26	54.49	87	
48	54.49	87	
41	54.49	87	
46	54.49	87	
1	54.49	87	
23	54.49	87	
46	54.49	87	
36	54.49	87	
3	54.49	87	
4	54.49	87	
10	6.01	10	
44	6.01	10	
48	6.01	10	
10	6.01	10	
23	6.01	10	
5	6.01	10	
45	6.01	10	
6	6.01	10	
18	6.01	10	
42	51.24	82	
41	51.24	82	
41	51.24	82	
47	51.24	82	
7	51.24	82	
34	51.24	82	
23	51.24	82	
46	51.24	82	
40	51.24	82	
4	51.24	82	
18	51.24	82	
40	51.24	82	
26	51.24	82	
8	51.24	82	
30	2.65	4	
39	2.65	4	
44	2.65	4	
30	2.65	4	
41	2.65	4	
44	2.65	4	
15	2.65	4	
17	2.65	4	
40	2.65	4	
2	2.65	4	
1	2.65	4	
16	2.65	4	
21	2.65	4	
44	2.65	4	
40	47.32	76	
4	47.32	76	
21	47.32	76	
12	47.32	76	
17	47.32	76	
9	47.32	76	
45	47.32	76	
5	30.41	49	
16	30.41	49	
40	30.41	49	
16	30.41	49	
1	30.41	49	
30	30.41	49	
40	30.41	49	
26	30.41	49	
29	30.41	49	
2	30.41	49	
8	30.41	49	
41	30.41	49	
47	30.41	49	
32	30.41	49	
8	30.41	49	
7	30.41	49	
39	30.41	49	
35	43.42	69	
48	43.42	69	
30	43.42	69	
40	43.42	69	
44	43.42	69	
40	43.42	69	
25	43.42	69	
5	43.42	69	
41	43.42	69	
30	43.42	69	
45	43.42	69	
28	43.42	69	
3	43.42	69	
47	57.74	92	
46	57.74	92	
19	57.74	92	
45	57.74	92	
25	57.74	92	
30	57.74	92	
7	57.74	92	
2	9.27	15	
18	9.27	15	
39	9.27	15	
44	9.27	15	
22	9.27	15	
10	9.27	15	
19	9.27	15	
42	9.27	15	
32	53.45	86	
48	53.45	86	
17	53.45	86	
12	53.45	86	
26	53.45	86	
3	53.45	86	
19	5.42	9	
23	5.42	9	
5	5.42	9	
6	5.42	9	
30	5.42	9	
4	5.42	9	
19	5.42	9	
43	5.42	9	
16	19.46	31	
42	19.46	31	
4	19.46	31	
7	19.46	31	
25	19.46	31	
36	19.46	31	
28	19.46	31	
4	19.46	31	
49	19.46	31	
46	19.46	31	
49	19.46	31	
41	19.46	31	
44	32.67	52	
29	32.67	52	
19	32.67	52	
11	32.67	52	
37	32.67	52	
3	32.67	52	
33	32.67	52	
11	32.67	52	
26	32.67	52	
33	32.67	52	
27	32.67	52	
29	32.67	52	
4	32.67	52	
19	32.67	52	
22	32.67	52	
30	46.55	74	
7	46.55	74	
15	46.55	74	
41	46.55	74	
10	46.55	74	
8	46.55	74	
37	46.55	74	
22	46.55	74	
14	46.55	74	
49	46.55	74	
49	46.55	74	
42	46.55	74	
2	46.55	74	
40	46.55	74	
18	46.55	74	
24	29.23	47	
11	29.23	47	
32	29.23	47	
27	29.23	47	
2	29.23	47	
34	29.23	47	
33	29.23	47	
7	29.23	47	
22	29.23	47	
30	29.23	47	
22	29.23	47	
47	29.23	47	
37	29.23	47	
34	29.23	47	
13	29.23	47	
40	11.84	19	
1	11.84	19	
31	11.84	19	
37	11.84	19	
43	11.84	19	
39	11.84	19	
49	11.84	19	
3	11.84	19	
47	11.84	19	
20	11.84	19	
23	11.84	19	
38	11.84	19	
39	11.84	19	
49	11.84	19	
2	56.28	90	
39	56.28	90	
47	56.28	90	
35	56.28	90	
39	56.28	90	
18	56.28	90	
33	56.28	90	
35	56.28	90	
6	56.28	90	
39	56.28	90	
29	56.28	90	
31	56.28	90	
47	56.28	90	
49	8.40	13	
8	8.40	13	
22	8.40	13	
27	8.40	13	
23	8.40	13	
48	8.40	13	
34	8.40	13	
33	8.40	13	
10	8.40	13	
35	8.40	13	
23	8.40	13	
10	8.40	13	
44	8.40	13	
5	8.40	13	
20	52.90	85	
39	52.90	85	
14	52.90	85	
39	52.90	85	
12	52.90	85	
32	52.90	85	
3	52.90	85	
26	52.90	85	
27	52.90	85	
17	52.90	85	
18	52.90	85	
29	52.90	85	
7	52.90	85	
29	52.90	85	
39	52.90	85	
1	52.90	85	
48	52.90	85	
32	4.92	8	
7	4.92	8	
18	4.92	8	
7	4.92	8	
4	4.92	8	
48	4.92	8	
39	4.92	8	
5	4.92	8	
17	4.92	8	
31	4.92	8	
3	49.72	80	
41	49.72	80	
26	49.72	80	
49	49.72	80	
41	49.72	80	
17	0.98	2	
44	0.98	2	
7	0.98	2	
20	0.98	2	
39	0.98	2	
27	0.98	2	
4	0.98	2	
8	0.98	2	
10	0.98	2	
11	0.98	2	
49	0.98	2	
22	0.98	2	
49	0.98	2	
3	0.98	2	
8	0.98	2	
17	0.98	2	
38	0.98	2	
16	0.98	2	
43	45.80	73	
12	45.80	73	
41	45.80	73	
8	45.80	73	
10	45.80	73	
43	45.80	73	
20	45.80	73	
16	45.80	73	
48	45.80	73	
10	45.80	73	
11	45.80	73	
35	45.80	73	
45	45.80	73	
2	45.80	73	
12	59.53	95	
44	59.53	95	
49	59.53	95	
22	59.53	95	
19	59.53	95	
12	59.53	95	
